session_dir,subject,subj_recording,condition,tone_start_timestamp,tone_stop_timestamp
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,982229.0,1182226.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,982229.0,1182226.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,3382227.0,3582224.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,3382227.0,3582224.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,5682225.0,5882222.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,5682225.0,5882222.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,7482224.0,7682221.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,7482224.0,7682221.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,8582220.0,8782223.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,8582220.0,8782223.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,9582220.0,9782222.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,9582220.0,9782222.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,11482221.0,11682221.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,11482221.0,11682221.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,12982217.0,13182217.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,12982217.0,13182217.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,15082218.0,15282215.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,15082218.0,15282215.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,16082217.0,16282217.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,16082217.0,16282217.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,17682216.0,17882213.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,17682216.0,17882213.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,18982215.0,19182212.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,18982215.0,19182212.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,20282211.0,20482211.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,20282211.0,20482211.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,21282213.0,21482212.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,21282213.0,21482212.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,22682209.0,22882209.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,22682209.0,22882209.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,lose,24582210.0,24782210.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,win,24582210.0,24782210.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,26182209.0,26382209.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,26182209.0,26382209.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,27582205.0,27782205.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,27582205.0,27782205.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,29782206.0,29982206.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,29782206.0,29982206.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,win,30982205.0,31182202.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,lose,30982205.0,31182202.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,36982198.0,37182198.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,36982198.0,37182198.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,38182197.0,38382199.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,38182197.0,38382199.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,39282196.0,39482198.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,39282196.0,39482198.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,40582195.0,40782195.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,40582195.0,40782195.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,41682197.0,41882194.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,41682197.0,41882194.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,42682196.0,42882194.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,42682196.0,42882194.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,43682195.0,43882195.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,43682195.0,43882195.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,45782191.0,45982193.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,45782191.0,45982193.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,48182192.0,48382192.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,48182192.0,48382192.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,50582188.0,50782188.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,50582188.0,50782188.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,52782186.0,52982186.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,52782186.0,52982186.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,54482187.0,54682187.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,54482187.0,54682187.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,56882186.0,57082183.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,56882186.0,57082183.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,58082182.0,58282182.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,58082182.0,58282182.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,59382181.0,59582183.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,59382181.0,59582183.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,60582183.0,60782180.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,60582183.0,60782180.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,62082179.0,62282182.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,62082179.0,62282182.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,64082178.0,64282180.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,64082178.0,64282180.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,65982179.0,66182176.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,65982179.0,66182176.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.3,20230612_101430_standard_comp_to_training_D1_subj_1-3,rewarded,66982178.0,67182178.0
20230612_101430_standard_comp_to_training_D1_subj_1-4_and_1-3,1.4,20230612_101430_standard_comp_to_training_D1_subj_1-4,rewarded,66982178.0,67182178.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,1126742.0,1326741.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,1126742.0,1326741.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,3526740.0,3726740.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,3526740.0,3726740.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,5826740.0,6026737.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,5826740.0,6026737.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,7626736.0,7826735.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,7626736.0,7826735.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,8726734.0,8926734.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,8726734.0,8926734.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,9726733.0,9926733.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,9726733.0,9926733.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,11626731.0,11826731.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,11626731.0,11826731.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,13126730.0,13326730.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,13126730.0,13326730.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,15226727.0,15426727.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,15226727.0,15426727.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,16226732.0,16426727.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,16226732.0,16426727.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,17826723.0,18026722.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,17826723.0,18026722.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,19126726.0,19326724.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,19126726.0,19326724.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,20426722.0,20626722.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,20426722.0,20626722.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,lose,21426721.0,21626721.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,win,21426721.0,21626721.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,22826720.0,23026720.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,22826720.0,23026720.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,24726718.0,24926717.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,24726718.0,24926717.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,26326716.0,26526718.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,26326716.0,26526718.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,27726715.0,27926714.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,27726715.0,27926714.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,29926712.0,30126712.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,29926712.0,30126712.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,win,31126711.0,31326711.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,lose,31126711.0,31326711.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,37126704.0,37326704.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,37126704.0,37326704.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,38326703.0,38526703.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,38326703.0,38526703.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,39426702.0,39626701.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,39426702.0,39626701.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,40726701.0,40926700.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,40726701.0,40926700.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,41826697.0,42026699.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,41826697.0,42026699.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,42826698.0,43026698.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,42826698.0,43026698.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,43826697.0,44026696.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,43826697.0,44026696.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,45926695.0,46126695.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,45926695.0,46126695.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,48326695.0,48526692.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,48326695.0,48526692.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,50726690.0,50926689.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,50726690.0,50926689.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,52926690.0,53126689.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,52926690.0,53126689.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,54626685.0,54826682.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,54626685.0,54826682.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,57026683.0,57226682.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,57026683.0,57226682.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,58226681.0,58426681.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,58226681.0,58426681.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,59526680.0,59726679.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,59526680.0,59726679.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,60726678.0,60926678.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,60726678.0,60926678.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,62226677.0,62426677.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,62226677.0,62426677.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,64226677.0,64426675.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,64226677.0,64426675.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,66126673.0,66326672.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,66126673.0,66326672.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.1,20230612_112630_standard_comp_to_training_D1_subj_1-1,rewarded,67126672.0,67326672.0
20230612_112630_standard_comp_to_training_D1_subj_1-2_and_1-1,1.2,20230612_112630_standard_comp_to_training_D1_subj_1-2,rewarded,67126672.0,67326672.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,lose,918755.0,1118758.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,win,918755.0,1118758.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,3318755.0,3518757.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,3318755.0,3518757.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,5618754.0,5818753.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,5618754.0,5818753.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,7418755.0,7618752.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,7418755.0,7618752.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,8518752.0,8718757.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,8518752.0,8718757.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,9518759.0,9718749.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,9518759.0,9718749.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,11418751.0,11618755.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.4,20230613_105657_standard_comp_to_training_D2_subj_1-4,lose,11418751.0,11618755.0
20230613_105657_standard_comp_to_training_D2_subj_1-1_and_1-4,1.1,20230613_105657_standard_comp_to_training_D2_subj_1-1,win,12918749.0,13118749.0
