,x,y,waveform,cluster_id,cluster_color,firing_rate,recording_name,unit_id
715,4.3720136,6.311985,"[ 0.06766819  0.07185093  0.07536784  0.07927074  0.08242626  0.08341261
  0.0863591   0.09087402  0.08941469  0.0891583   0.09772304  0.09481554
  0.08318178  0.09753571  0.10317622  0.06422988  0.07634565  0.10566635
 -0.15641765 -0.70831597 -1.         -0.76240134 -0.39856067 -0.23823582
 -0.16237237 -0.06063974  0.00307611  0.02800794  0.06742036  0.11144172
  0.14269969  0.17217666  0.19476734  0.19813131  0.1891124   0.17645958
  0.16046688  0.14353982  0.12890616  0.1149598 ]",1,[0.27698 0.46153 0.93309 1.     ],2.25918941,20240410_152009_comp_novel_subj_4-2_t5b5_merged.rec,56.0
716,3.6106927,6.740168,"[ 0.06434991  0.06622337  0.06755812  0.07090246  0.07363502  0.07331685
  0.07566066  0.0792768   0.07403361  0.07022686  0.07833315  0.07280708
  0.05546889  0.06842212  0.07351767  0.02669871  0.03465513  0.07487915
 -0.17254044 -0.7152533  -1.         -0.7626843  -0.40904722 -0.25475958
 -0.17281792 -0.06084797  0.01365861  0.05440698  0.11336435  0.17234778
  0.20808926  0.23211336  0.2438954   0.23642755  0.21945888  0.20098624
  0.17965752  0.1573586   0.13705762  0.11766518]",1,[0.27698 0.46153 0.93309 1.     ],8.80946494,20240410_152009_comp_novel_subj_4-2_t5b5_merged.rec,68.0
717,10.265763,10.292622,"[ 0.10259988  0.1067576   0.11410669  0.12067373  0.12109995  0.12127323
  0.1264898   0.13007171  0.12804206  0.12774415  0.13207263  0.13375759
  0.13030241  0.126946    0.12365724  0.1078975   0.04095158 -0.15080869
 -0.49635378 -0.85688007 -1.         -0.86537206 -0.6251114  -0.43466854
 -0.29035544 -0.15601288 -0.04701019  0.03398101  0.11031184  0.18177105
  0.23443416  0.26898164  0.28649375  0.2843177   0.2711806   0.25646582
  0.23716749  0.21227378  0.18907183  0.16939177]",6,[0.8538  0.2217  0.02677 1.     ],1.07495704,20240410_152009_comp_novel_subj_4-2_t5b5_merged.rec,70.0
718,8.094256,10.222241,"[ 0.07959758  0.08148635  0.08274617  0.08415254  0.0846875   0.08451208
  0.08530626  0.08457893  0.08058794  0.07892243  0.07867759  0.07189863
  0.06689242  0.06952292  0.06096339  0.05329103  0.06597903 -0.02234419
 -0.3658822  -0.811573   -1.         -0.8598096  -0.63889325 -0.48354322
 -0.34154052 -0.18473038 -0.04504402  0.07657465  0.18818286  0.27551106
  0.33493     0.37525135  0.39405373  0.38778633  0.36436555  0.3321624
  0.2944778   0.25501975  0.21716368  0.18139201]",4,[0.82333 0.91253 0.20663 1.     ],11.48265175,20240410_152009_comp_novel_subj_4-2_t5b5_merged.rec,78.0
719,8.138341,2.960927,"[ 0.04704797  0.04955677  0.05562972  0.06365012  0.06296501  0.05745708
  0.06500576  0.07470615  0.06623828  0.06514086  0.07993752  0.06580878
  0.05249202  0.09255957  0.08385739  0.0272398   0.17581972  0.3983257
  0.10503402 -0.63765526 -1.         -0.736649   -0.40908468 -0.29383057
 -0.20151986 -0.08488908 -0.02778176  0.01319697  0.08058801  0.130598
  0.14991598  0.16219263  0.16651924  0.15843888  0.1478502   0.13820177
  0.12762316  0.11718012  0.10562319  0.09262022]",3,[0.38127 0.98909 0.42386 1.     ],1.13708787,20240410_152009_comp_novel_subj_4-2_t5b5_merged.rec,80.0
720,10.533678,7.2211766,"[ 0.09556713  0.10357458  0.1108487   0.1188463   0.12616633  0.1322851
  0.1406696   0.14837958  0.1506731   0.1565036   0.16681609  0.16439293
  0.1599377   0.17386447  0.17363368  0.15224865  0.15642655  0.07925268
 -0.28125036 -0.7832933  -1.         -0.83269364 -0.5842867  -0.4405108
 -0.33455744 -0.22206932 -0.13708693 -0.07628492 -0.01591662  0.03800802
  0.0781455   0.11173227  0.14097434  0.16269577  0.17834422  0.19041355
  0.19818152  0.20032324  0.19717282  0.19003953]",6,[0.8538  0.2217  0.02677 1.     ],2.88455192,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,8.0
721,3.5964055,5.210101,"[ 0.06219239  0.06551217  0.06784122  0.07180454  0.07566063  0.07613347
  0.07856622  0.08346546  0.0803296   0.07761419  0.08792213  0.08554412
  0.06810963  0.08205592  0.09213817  0.04355201  0.0498572   0.10781554
 -0.1305016  -0.70313627 -1.         -0.7063628  -0.296815   -0.15783273
 -0.12248907 -0.03710097  0.01774186  0.03078038  0.06271686  0.09647248
  0.11117503  0.1321933   0.159506    0.17081308  0.16884564  0.16473703
  0.15692273  0.1446751   0.13162698  0.1179093 ]",1,[0.27698 0.46153 0.93309 1.     ],1.0955615,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,9.0
722,6.8473144,6.7812266,"[ 0.07704549  0.08331101  0.08863437  0.09534738  0.10145804  0.10444476
  0.10949562  0.11613913  0.11590521  0.11770865  0.12936877  0.12777232
  0.11752504  0.13557106  0.14264962  0.10562506  0.12607498  0.15213482
 -0.13698316 -0.70788425 -1.         -0.79391855 -0.50175965 -0.38690838
 -0.301537   -0.17477727 -0.09203001 -0.04352907  0.01961227  0.075831
  0.11332589  0.15228151  0.18719059  0.20332894  0.20675004  0.20377824
  0.19299257  0.1783898   0.16499956  0.15139693]",0,[0.18995 0.07176 0.23217 1.     ],2.24763387,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,13.0
723,9.711235,4.333426,"[ 0.07516713  0.08048754  0.08494508  0.09306916  0.09867742  0.09864102
  0.1077825   0.11971059  0.11252069  0.1150068   0.14156629  0.12928303
  0.10578523  0.16070302  0.16853154  0.06703076  0.16256641  0.39128825
  0.09448234 -0.67426085 -1.         -0.71342933 -0.4937414  -0.5022386
 -0.42020252 -0.27524045 -0.22291817 -0.17533168 -0.06616486  0.03827714
  0.11650547  0.18164594  0.21407957  0.21414638  0.20851922  0.20221496
  0.1888635   0.1738657   0.16197515  0.15115371]",3,[0.38127 0.98909 0.42386 1.     ],4.49807766,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,22.0
724,9.277286,3.0757508,"[ 6.71489313e-02  7.03036487e-02  7.53966942e-02  8.51456895e-02
  9.09287632e-02  9.21205655e-02  1.00979201e-01  1.08995691e-01
  1.03676520e-01  1.09937958e-01  1.28068596e-01  1.14514939e-01
  1.05627872e-01  1.47556677e-01  1.33917227e-01  7.81638101e-02
  2.26012290e-01  4.18037504e-01  8.61653611e-02 -6.53363228e-01
 -1.00000000e+00 -7.73658395e-01 -5.09139359e-01 -4.14345413e-01
 -3.04913402e-01 -1.72898635e-01 -1.07041635e-01 -6.15349822e-02
  4.50906955e-05  4.35318947e-02  6.96226954e-02  9.91658717e-02
  1.23642832e-01  1.36607811e-01  1.45559669e-01  1.50368899e-01
  1.48375466e-01  1.43359214e-01  1.37595817e-01  1.29927099e-01]",3,[0.38127 0.98909 0.42386 1.     ],2.58888457,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,30.0
725,9.311928,3.0391974,"[ 0.06080415  0.06361125  0.06704036  0.07392484  0.07713922  0.07592314
  0.08258908  0.08749856  0.07737298  0.08201813  0.10043095  0.0798562
  0.06684877  0.11797696  0.09956205  0.02709081  0.21073404  0.47827125
  0.15495129 -0.640673   -1.         -0.7411676  -0.47577986 -0.40371796
 -0.29794738 -0.1649657  -0.10776503 -0.06401776  0.00246183  0.04567111
  0.07236337  0.10912333  0.14024214  0.15689324  0.17009445  0.17752677
  0.17399088  0.16590714  0.15689246  0.14544156]",3,[0.38127 0.98909 0.42386 1.     ],1.98662235,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,33.0
726,-1.661248,6.0964284,"[-1.4716550e-03 -1.9495549e-03 -2.2804944e-03 -3.2754557e-04
  2.9726760e-03  2.5098777e-04 -6.7244316e-03 -8.6803548e-03
 -1.2532275e-02 -2.2435473e-02 -2.0239800e-02 -1.6125727e-02
 -3.5687920e-02 -3.8911454e-02 -1.3427895e-02 -4.2109266e-02
 -7.6670177e-02 -1.4601788e-02 -1.2822677e-01 -6.4927959e-01
 -1.0000000e+00 -5.5591202e-01  1.9922110e-01  4.6334407e-01
  3.3411413e-01  2.7380115e-01  2.8934553e-01  2.5962141e-01
  2.5573769e-01  2.9585683e-01  3.0668083e-01  2.8802311e-01
  2.6431298e-01  2.1729067e-01  1.4671275e-01  7.9168804e-02
  2.2833059e-02 -2.5690412e-02 -6.2578492e-02 -8.6450748e-02]",5,[0.99672 0.60977 0.17842 1.     ],2.42622069,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,48.0
727,8.377712,4.660874,"[ 0.07797077  0.07927229  0.08024321  0.08528341  0.08912148  0.08899195
  0.09230796  0.0940273   0.0853492   0.08582982  0.09651121  0.07972983
  0.06349438  0.09343614  0.08118215  0.01748594  0.10312177  0.23126411
 -0.06518096 -0.7033544  -1.         -0.7838846  -0.5243719  -0.4248025
 -0.3252607  -0.20461273 -0.13410193 -0.07249662  0.00921428  0.07412693
  0.12360554  0.18097736  0.23217067  0.25988454  0.27005854  0.2688949
  0.25759783  0.2411916   0.22304377  0.20214789]",7,[0.4796  0.01583 0.01055 1.     ],0.82112475,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,50.0
728,9.344187,2.798935,"[ 0.05854029  0.06305742  0.06684019  0.07436316  0.07985539  0.08101077
  0.08914997  0.09765114  0.09159061  0.09551053  0.11584202  0.10338367
  0.08693822  0.13041686  0.12935252  0.06431223  0.20089014  0.43123418
  0.13508062 -0.6366369  -1.         -0.70524746 -0.38388488 -0.31444547
 -0.24810445 -0.137755   -0.10138498 -0.09130125 -0.04733314 -0.00464385
  0.03289676  0.08222034  0.11888848  0.13092582  0.13774328  0.1438536
  0.14202444  0.13706844  0.13404414  0.1298922 ]",3,[0.38127 0.98909 0.42386 1.     ],4.66573697,20240410_152009_comp_novel_subj_4-3_t6b6_merged.rec,52.0
729,7.6182275,9.932424,"[ 0.07626609  0.07954476  0.08326188  0.08696085  0.08831921  0.08776706
  0.09125933  0.09383065  0.08619923  0.0832468   0.09165354  0.08303132
  0.06733168  0.08173934  0.07820364  0.03420752  0.05870911  0.0791972
 -0.21229534 -0.74500287 -1.         -0.8214999  -0.57901454 -0.46826813
 -0.35732707 -0.20394029 -0.08358421  0.01348975  0.12284846  0.21664467
  0.2697634   0.29608306  0.31101003  0.31444475  0.30183345  0.27645048
  0.248538    0.22231337  0.19600931  0.17209224]",4,[0.82333 0.91253 0.20663 1.     ],1.50695362,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,2.0
730,-1.0503929,5.843631,"[ 0.03197614  0.03192284  0.03234722  0.03401978  0.03380281  0.0312892
  0.03128432  0.03160989  0.02777533  0.02751939  0.0303912   0.02205775
  0.01555915  0.02520617  0.01463141 -0.00568984  0.04766654  0.0779724
 -0.1924457  -0.71784925 -1.         -0.72508216 -0.16089165  0.24483547
  0.34176445  0.27558175  0.221378    0.20140661  0.15668109  0.11008687
  0.11997725  0.15098618  0.14099266  0.10559691  0.08218051  0.06814973
  0.05415931  0.04361927  0.03527824  0.02585857]",5,[0.99672 0.60977 0.17842 1.     ],26.05236525,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,3.0
731,8.753083,7.0559373,"[ 0.08423509  0.08768303  0.09038243  0.09466662  0.09789399  0.09854626
  0.10155813  0.10392728  0.10024104  0.10230701  0.10950042  0.09936646
  0.09043022  0.10633363  0.09353363  0.06107427  0.12355074  0.1545791
 -0.17392956 -0.74053556 -1.         -0.819301   -0.57166964 -0.44525045
 -0.3295095  -0.1971524  -0.10649169 -0.03626275  0.04318412  0.1118743
  0.16427593  0.21121038  0.24494468  0.25860086  0.25998363  0.25384548
  0.23967151  0.22077554  0.20092095  0.18056872]",7,[0.4796  0.01583 0.01055 1.     ],1.55508805,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,6.0
732,10.329515,5.8173585,"[ 0.07519387  0.07920196  0.08413091  0.09038954  0.09290201  0.09473884
  0.10248264  0.10549241  0.10106191  0.1098377   0.1190001   0.10324321
  0.10745422  0.13817467  0.10619381  0.09381843  0.27650353  0.38335028
 -0.03542716 -0.7198301  -1.         -0.83499444 -0.6565644  -0.5769115
 -0.46328804 -0.32638177 -0.21492979 -0.09618868  0.03115381  0.131858
  0.20525311  0.2581053   0.28207147  0.28226507  0.27316436  0.25793692
  0.23653203  0.21360613  0.19137855  0.16870968]",7,[0.4796  0.01583 0.01055 1.     ],13.3162476,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,10.0
733,-1.5222028,6.1726003,"[ 0.031049    0.02767856  0.02420649  0.02309293  0.02116676  0.01477298
  0.00992158  0.0074335  -0.001766   -0.00803879 -0.00178595 -0.01028979
 -0.03497096 -0.04394775 -0.10211436 -0.26490068 -0.3421188  -0.21921591
 -0.2535386  -0.6838683  -1.         -0.6698507   0.02014257  0.49946523
  0.65305936  0.6182267   0.46985453  0.3033176   0.2103606   0.16863824
  0.13240722  0.10943156  0.10132561  0.09014799  0.07608966  0.06624011
  0.05632078  0.04346113  0.03137903  0.02138196]",5,[0.99672 0.60977 0.17842 1.     ],0.92619446,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,19.0
734,-0.8966119,5.4581504,"[ 0.04542525  0.04805731  0.0478262   0.05103781  0.0563478   0.05570428
  0.05236514  0.05124555  0.04546197  0.04019973  0.04656187  0.04268013
  0.02205126  0.02790785  0.03717579 -0.012532   -0.02614823  0.04576129
 -0.09920716 -0.6177958  -1.         -0.7649637  -0.22057807  0.10228471
  0.17462303  0.19409896  0.19619827  0.18040189  0.18473417  0.1848597
  0.14867508  0.11014689  0.09729546  0.09285587  0.08252336  0.06983606
  0.05874628  0.0522177   0.04987589  0.04579354]",5,[0.99672 0.60977 0.17842 1.     ],0.94507071,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,29.0
735,9.294363,10.040637,"[ 0.08727591  0.09044806  0.09145311  0.09456635  0.10175139  0.10682984
  0.10823505  0.10865657  0.10788376  0.11039837  0.11588187  0.1107852
  0.10351531  0.11521733  0.1177917   0.08678386  0.05493339 -0.04442983
 -0.37243614 -0.81825346 -1.         -0.81645656 -0.5597733  -0.41352674
 -0.2952562  -0.15437335 -0.03952257  0.04861062  0.13694529  0.20581622
  0.23678373  0.24988557  0.26067975  0.261568    0.2514275   0.23999664
  0.22502185  0.19971243  0.17402849  0.15837783]",4,[0.82333 0.91253 0.20663 1.     ],1.0753168,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,51.0
736,7.2997413,8.954456,"[ 0.07950895  0.08230525  0.08612783  0.09300677  0.09779652  0.09817249
  0.10151705  0.10593723  0.1022725   0.10250822  0.11295771  0.10726839
  0.09546401  0.11557942  0.11800759  0.07270224  0.09377728  0.12184332
 -0.16840266 -0.72713655 -1.         -0.79039    -0.49921086 -0.37342888
 -0.28072077 -0.15955235 -0.08210453 -0.03026422  0.04621853  0.12367706
  0.17712982  0.21578678  0.23934637  0.24240854  0.23360497  0.22057201
  0.20398565  0.18557484  0.16670504  0.14802995]",4,[0.82333 0.91253 0.20663 1.     ],1.76335596,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,68.0
737,8.186896,10.160627,"[ 8.66845772e-02  8.96019861e-02  9.26434696e-02  9.69156176e-02
  1.00689918e-01  1.01555243e-01  1.02381475e-01  1.03737533e-01
  1.00456990e-01  9.72167403e-02  1.01650774e-01  1.00953169e-01
  8.83369818e-02  8.69448259e-02  9.77611989e-02  8.93188342e-02
  4.99452651e-02 -7.25811124e-02 -3.86097014e-01 -8.04145038e-01
 -1.00000000e+00 -8.49979877e-01 -6.10301912e-01 -4.81556088e-01
 -3.83427680e-01 -2.39782453e-01 -1.06128901e-01 -7.81901414e-04
  1.16317891e-01  2.36619830e-01  3.23261708e-01  3.71151209e-01
  3.87774438e-01  3.75757843e-01  3.46499115e-01  3.13101083e-01
  2.78058439e-01  2.42259532e-01  2.09988341e-01  1.81835026e-01]",4,[0.82333 0.91253 0.20663 1.     ],7.88995614,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,70.0
738,9.817366,10.123257,"[ 0.11196109  0.11786085  0.121927    0.12721573  0.13157296  0.13097925
  0.12986115  0.13192908  0.13136247  0.13006078  0.13418709  0.13001028
  0.11472299  0.11508521  0.11437768  0.0612779  -0.02782446 -0.15526228
 -0.43291688 -0.8191197  -1.         -0.82753855 -0.5469445  -0.3827992
 -0.28392258 -0.16964611 -0.06785207  0.01034778  0.0900186   0.16101024
  0.2048349   0.2312      0.2485547   0.25303563  0.24709694  0.2366954
  0.222928    0.2064903   0.18792331  0.16710937]",4,[0.82333 0.91253 0.20663 1.     ],0.92682367,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,76.0
739,7.6243916,3.3828034,"[ 6.23447895e-02  6.33643493e-02  6.34932220e-02  6.50075749e-02
  6.43534362e-02  6.24709018e-02  6.51166514e-02  6.06805719e-02
  4.40888107e-02  4.34682705e-02  5.22668175e-02  2.97044478e-02
  1.91817414e-02  5.40408604e-02  2.32887287e-02 -3.60952206e-02
  1.23118356e-01  3.25462252e-01  1.97472796e-02 -6.76726580e-01
 -1.00000000e+00 -7.60513604e-01 -4.62959349e-01 -3.44254375e-01
 -2.38254413e-01 -9.79223400e-02  7.76746718e-04  7.82807097e-02
  1.64781064e-01  2.25195736e-01  2.46353835e-01  2.50023931e-01
  2.42170617e-01  2.22827837e-01  2.01959416e-01  1.82325467e-01
  1.60516649e-01  1.39653638e-01  1.21513143e-01  1.02769755e-01]",3,[0.38127 0.98909 0.42386 1.     ],1.34210108,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,78.0
740,4.758619,6.949649,"[ 0.07857011  0.08440062  0.08829647  0.09166677  0.09362372  0.09442831
  0.09909189  0.1038892   0.10004964  0.09817421  0.10541918  0.09920046
  0.0847178   0.09579817  0.09614898  0.05591489  0.06255444  0.06662803
 -0.21229382 -0.73778844 -1.         -0.7799497  -0.44823426 -0.29177582
 -0.20775741 -0.10186294 -0.02630404  0.01632146  0.06545839  0.10891188
  0.1328904   0.1533712   0.17319041  0.18271716  0.18470742  0.18468347
  0.18122433  0.17386276  0.16431397  0.1528465 ]",1,[0.27698 0.46153 0.93309 1.     ],2.04052217,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,81.0
741,9.338717,6.940267,"[ 0.09590589  0.10003308  0.10269611  0.11127571  0.11750047  0.11793992
  0.12468815  0.13278642  0.1260764   0.12282704  0.13622457  0.13096821
  0.11329701  0.13051236  0.1313741   0.08128495  0.10528084  0.14405523
 -0.14662534 -0.7173837  -1.         -0.8084295  -0.55853    -0.47333464
 -0.3852987  -0.23820385 -0.13429849 -0.06813627  0.01126897  0.08036029
  0.12456509  0.16732651  0.20446558  0.21950826  0.2220908   0.22185181
  0.2148342   0.20333691  0.19258381  0.17984912]",7,[0.4796  0.01583 0.01055 1.     ],0.92965511,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,90.0
742,6.8756986,9.830949,"[ 0.06112744  0.06314348  0.06390829  0.06647979  0.06743085  0.06491356
  0.06679082  0.06964114  0.06331653  0.06202479  0.06955075  0.05732296
  0.04510631  0.06867596  0.06049521  0.01416903  0.08949195  0.19031665
 -0.0919598  -0.69842684 -1.         -0.7851973  -0.4895664  -0.3688884
 -0.27694166 -0.14151885 -0.03057343  0.06109223  0.16008368  0.23743562
  0.27895007  0.2975133   0.29291946  0.26779488  0.23876399  0.21320206
  0.18798833  0.16362904  0.14207652  0.12241482]",3,[0.38127 0.98909 0.42386 1.     ],5.81136688,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,92.0
743,7.3778934,9.626873,"[ 0.07886358  0.07892927  0.08100031  0.08678375  0.08988973  0.08706468
  0.08593336  0.08702704  0.08427694  0.08592764  0.09239063  0.08421932
  0.07598846  0.09193303  0.08792698  0.05934927  0.09473605  0.09329916
 -0.22439338 -0.7555871  -1.         -0.8104405  -0.5398959  -0.40257472
 -0.29622203 -0.16608405 -0.06687915  0.00780924  0.0923447   0.1709712
  0.22546975  0.26134682  0.27826622  0.27340862  0.25695428  0.24030031
  0.22532581  0.20851721  0.18710648  0.16408272]",4,[0.82333 0.91253 0.20663 1.     ],0.66412925,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,93.0
744,-1.2812672,5.4379387,"[ 4.5486689e-02  4.6791699e-02  4.7634020e-02  4.9235489e-02
  4.9643207e-02  4.6974365e-02  4.6653014e-02  4.6978902e-02
  3.8263950e-02  3.1125491e-02  3.4179568e-02  2.1363255e-02
 -8.1829762e-04  1.0507598e-02  1.0416418e-02 -3.9993383e-02
 -1.2484115e-02  7.1352623e-02 -1.5126151e-01 -7.1564305e-01
 -1.0000000e+00 -6.4291191e-01 -9.5868677e-02  1.6403183e-01
  2.0533729e-01  2.1774355e-01  2.1075650e-01  1.9237028e-01
  1.9502880e-01  1.8329528e-01  1.3713929e-01  1.0007100e-01
  9.1433369e-02  8.7607577e-02  7.7877872e-02  6.7550838e-02
  5.6234829e-02  4.4296373e-02  3.6080867e-02  3.1039011e-02]",5,[0.99672 0.60977 0.17842 1.     ],14.18015045,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,99.0
745,2.2420042,6.5914803,"[ 0.07884268  0.08132192  0.08439089  0.08889217  0.09163082  0.09149178
  0.09328914  0.09347955  0.0840176   0.07723867  0.08223218  0.07448657
  0.05097076  0.04103694  0.01489788 -0.05320673 -0.06947105 -0.05198188
 -0.2685172  -0.74088585 -1.         -0.7640607  -0.3534906  -0.12064669
 -0.02950141  0.04309573  0.09389146  0.126536    0.17113149  0.20631547
  0.20857655  0.19925168  0.19714275  0.1944983   0.18352449  0.1673631
  0.1506334   0.13422783  0.11724151  0.10040805]",2,[0.10738 0.81381 0.83484 1.     ],0.5301079,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,100.0
746,3.590053,5.2920513,"[ 0.05845021  0.06140063  0.06287356  0.06616212  0.06958945  0.06871989
  0.0704189   0.07721864  0.07555815  0.07128095  0.08083507  0.07918845
  0.05991056  0.07470288  0.09140046  0.04122972  0.04222642  0.12052655
 -0.08597632 -0.66577244 -1.         -0.71972483 -0.2934511  -0.14029174
 -0.10575806 -0.03136562  0.0077631   0.00915707  0.04145765  0.09013362
  0.12960468  0.1709785   0.20212255  0.20378762  0.1884883   0.17147402
  0.15233798  0.13321854  0.11877251  0.10539905]",1,[0.27698 0.46153 0.93309 1.     ],0.71572432,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,109.0
747,5.0655007,4.590053,"[ 0.05883469  0.0643887   0.06778938  0.07284971  0.07890502  0.08027137
  0.08400853  0.09490985  0.09546274  0.09014986  0.10598567  0.11304325
  0.08796288  0.10288824  0.13976794  0.08283088  0.06291155  0.19456977
  0.05545052 -0.5793648  -1.         -0.6978842  -0.24954693 -0.17035024
 -0.18719865 -0.08270452 -0.02081457 -0.02951311 -0.00245625  0.03403602
  0.04163575  0.06001022  0.09299881  0.11138418  0.11993086  0.1277018
  0.1257207   0.11550041  0.10742956  0.10117067]",1,[0.27698 0.46153 0.93309 1.     ],0.87176795,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,119.0
748,9.326497,3.8686965,"[ 7.1160741e-02  7.3726200e-02  7.7236295e-02  8.3726458e-02
  8.6857423e-02  8.7087363e-02  9.4140992e-02  9.9344686e-02
  9.3093924e-02  9.7303823e-02  1.0862063e-01  9.2811525e-02
  8.9422144e-02  1.2677504e-01  1.0253731e-01  5.7734627e-02
  2.1700932e-01  3.8461289e-01  3.4444708e-02 -6.7657745e-01
 -1.0000000e+00 -7.9081702e-01 -5.4066575e-01 -4.4125068e-01
 -3.3495116e-01 -2.0940827e-01 -1.3649583e-01 -7.8033030e-02
 -6.1192468e-04  6.9351450e-02  1.2471452e-01  1.7127226e-01
  1.9898191e-01  2.0796414e-01  2.0955993e-01  2.0502666e-01
  1.9347967e-01  1.8070868e-01  1.6895314e-01  1.5519460e-01]",3,[0.38127 0.98909 0.42386 1.     ],4.59353442,20240408_155308_comp_novel_subj_3-1_t5b5_merged.rec,121.0
749,8.560642,7.1337214,"[ 0.0814281   0.0866244   0.09152369  0.09824598  0.10362881  0.10566112
  0.11089832  0.11728091  0.11544899  0.1172635   0.12893869  0.12367555
  0.11300728  0.13583523  0.13834132  0.0893529   0.10701533  0.12892807
 -0.17137161 -0.73305416 -1.         -0.79204595 -0.50987405 -0.38733724
 -0.29932988 -0.19316977 -0.12964717 -0.08687393 -0.02491879  0.03807923
  0.09315589  0.14951426  0.19624832  0.22256652  0.23490702  0.23779035
  0.23050144  0.21680735  0.2008038   0.18307473]",7,[0.4796  0.01583 0.01055 1.     ],7.96889365,20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,12.0
750,5.5153584,5.6748385,"[ 0.05879872  0.06271523  0.0663662   0.07145754  0.07455929  0.0756152
  0.08150622  0.08608975  0.08120174  0.08437704  0.09607968  0.08529086
  0.07771428  0.10789242  0.09934629  0.0598252   0.16645935  0.28667834
 -0.03074171 -0.68858945 -1.         -0.76948804 -0.46228904 -0.32266864
 -0.21240129 -0.09324703 -0.03059264  0.00901337  0.06176207  0.10116667
  0.12519348  0.1531524   0.1766739   0.18538107  0.18587466  0.18075839
  0.1683614   0.15340944  0.1394181   0.12478382]",0,[0.18995 0.07176 0.23217 1.     ],5.78116049,20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,13.0
751,6.1201577,7.5806007,"[ 0.08213129  0.08832749  0.09366353  0.09954355  0.10526717  0.11023884
  0.11611862  0.12112518  0.12307656  0.12763497  0.13401534  0.13183194
  0.1305583   0.14058019  0.13557352  0.11998532  0.13317704  0.06541811
 -0.2792017  -0.7750706  -1.         -0.8217248  -0.53181803 -0.3514684
 -0.23400334 -0.12175209 -0.03954356  0.01350311  0.06034251  0.09827296
  0.12542516  0.15124743  0.17374301  0.18572336  0.18852273  0.18515302
  0.17669123  0.16585635  0.15439193  0.14176822]",0,[0.18995 0.07176 0.23217 1.     ],3.85450619,20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,14.0
752,8.640893,4.221046,"[ 0.06100897  0.06246226  0.06294078  0.06820787  0.07101735  0.066648
  0.07074985  0.07823133  0.06654032  0.06418331  0.08635158  0.06868841
  0.03823306  0.08921485  0.09532005 -0.01244921  0.0894862   0.36855024
  0.13754573 -0.6207509  -1.         -0.7062946  -0.4444101  -0.41864118
 -0.33501303 -0.19683358 -0.14784802 -0.11066173 -0.0268235   0.04162678
  0.09066688  0.1533864   0.21200114  0.24850263  0.27088323  0.27800727
  0.26611385  0.24442023  0.21989392  0.19258694]",3,[0.38127 0.98909 0.42386 1.     ],3.28234825,20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,18.0
753,5.1533036,7.094534,"[ 0.07845522  0.08183805  0.08606783  0.09293541  0.09731881  0.09665737
  0.09885757  0.10365572  0.10187044  0.10223432  0.11072799  0.10506811
  0.09296832  0.10688584  0.10564648  0.0651725   0.08177271  0.09200715
 -0.19883756 -0.73695546 -1.         -0.79287636 -0.48888    -0.3385779
 -0.23310734 -0.11037864 -0.03272418  0.01042573  0.06044861  0.10238403
  0.12676026  0.15049541  0.17286023  0.18469225  0.18996823  0.1924053
  0.19000693  0.1837355   0.17554899  0.1650724 ]",1,[0.27698 0.46153 0.93309 1.     ],1.85120489,20230614_114041_standard_comp_to_training_D3_subj_1-2_t2b2L_box2_merged.rec,21.0
