,x,y,waveform,cluster_id,cluster_color
436,7.5989704,7.1864257,"[ 0.07959183  0.08432637  0.08757786  0.09139343  0.09452417  0.09630036
  0.10052535  0.10335225  0.10027378  0.10276242  0.10971426  0.10057284
  0.09285699  0.10821759  0.09816511  0.06789428  0.11513779  0.12515925
 -0.19709353 -0.74334013 -1.         -0.81459415 -0.5327511  -0.37190855
 -0.25387454 -0.13710648 -0.06206246 -0.01159733  0.04422473  0.09539868
  0.13897501  0.18227269  0.21637893  0.23271865  0.23469931  0.22680166
  0.21316278  0.19814305  0.18230714  0.16550031]",6,[0.9836  0.49291 0.12849 1.     ]
437,-0.06148784,6.4209757,"[ 0.03596848  0.03782125  0.03934374  0.04204711  0.04290565  0.04187958
  0.0439027   0.04389958  0.03653508  0.0348935   0.03801843  0.02430985
  0.01379779  0.02793878  0.01265824 -0.01597106  0.0696411   0.15024142
 -0.13299061 -0.71123433 -1.         -0.7380003  -0.2787281   0.03557162
  0.19922708  0.27846947  0.28564596  0.25717664  0.22773877  0.19436957
  0.15907095  0.13494258  0.11848152  0.1003496   0.08246987  0.06832225
  0.05610554  0.0446707   0.03493906  0.02680787]",5,[0.93301 0.81236 0.22667 1.     ]
438,5.5596743,5.8617706,"[ 0.07240798  0.07767448  0.0800694   0.08317865  0.08657138  0.08805622
  0.09214084  0.0973331   0.09492753  0.09411929  0.10250755  0.09852621
  0.0886979   0.10589165  0.10805558  0.06996202  0.09533582  0.12316099
 -0.1625887  -0.7197516  -1.         -0.78991467 -0.48001227 -0.331003
 -0.2237498  -0.09763298 -0.02303717  0.01742664  0.07126051  0.11927199
  0.15035678  0.1815814   0.20644656  0.21281914  0.2094107   0.20285368
  0.18984212  0.17308259  0.15740037  0.14119095]",3,[0.19659 0.94901 0.59466 1.     ]
439,4.375771,5.6278405,"[ 0.06292707  0.06513637  0.06772991  0.07253874  0.07567044  0.0748255
  0.07662559  0.0803057   0.07603684  0.07301641  0.08074811  0.0761308
  0.06260104  0.07766337  0.08191361  0.03948399  0.05752873  0.09918915
 -0.16069143 -0.7162218  -1.         -0.7538831  -0.4001505  -0.25870743
 -0.18827869 -0.07517727  0.00560157  0.0464484   0.10020792  0.15653168
  0.19593577  0.22738801  0.24506377  0.23950669  0.22249721  0.2041595
  0.18284166  0.16046432  0.1409027   0.1226179 ]",3,[0.19659 0.94901 0.59466 1.     ]
440,9.262324,10.288566,"[ 0.11272892  0.11757334  0.12160181  0.127235    0.13059212  0.13128048
  0.13672811  0.14151178  0.13428438  0.12943828  0.13584763  0.12497679
  0.10293432  0.10988775  0.09581269 -0.0014803  -0.09846175 -0.17451516
 -0.4145492  -0.8079358  -1.         -0.8283042  -0.5361682  -0.3332022
 -0.196076   -0.08515976 -0.01159213  0.04390881  0.10245302  0.15230739
  0.18667792  0.21142589  0.22450107  0.22541888  0.2216385   0.21610418
  0.20668037  0.1951094   0.18308559  0.16803595]",8,[0.4796  0.01583 0.01055 1.     ]
441,4.5102234,3.6402924,"[ 0.05778325  0.06295419  0.06464741  0.06968138  0.07566802  0.07459388
  0.07418771  0.08030033  0.07784424  0.07051362  0.07956728  0.08233482
  0.06490315  0.07861989  0.10445699  0.06899092  0.06884489  0.1403413
 -0.05942097 -0.6439599  -1.         -0.70649225 -0.2359349  -0.07366078
 -0.06221758  0.01155517  0.06332143  0.05126358  0.05936095  0.09819276
  0.12149282  0.12077062  0.11262847  0.11537946  0.1289824   0.12284851
  0.08697398  0.05987864  0.06401754  0.07393207]",0,[0.18995 0.07176 0.23217 1.     ]
442,5.7299433,5.428364,"[ 6.74868599e-02  7.12800771e-02  7.31326267e-02  7.76656792e-02
  8.10351893e-02  8.10623169e-02  8.53444859e-02  9.12421197e-02
  9.00663286e-02  9.43927392e-02  1.05228633e-01  9.59235653e-02
  8.61640349e-02  1.07646354e-01  9.98403803e-02  6.29533157e-02
  1.33230761e-01  1.96735442e-01 -1.17100380e-01 -7.15678990e-01
 -1.00000000e+00 -7.82865942e-01 -4.73527104e-01 -3.23761284e-01
 -2.24904627e-01 -1.14758775e-01 -4.35966291e-02  3.57994373e-04
  5.55319376e-02  1.15921132e-01  1.68543473e-01  2.06573918e-01
  2.17910171e-01  2.05536962e-01  1.89969569e-01  1.81481287e-01
  1.75077394e-01  1.65147901e-01  1.50850058e-01  1.33883774e-01]",3,[0.19659 0.94901 0.59466 1.     ]
443,5.7491555,5.252245,"[ 0.0640674   0.06654295  0.06806842  0.07124456  0.07245442  0.07111711
  0.07468858  0.0766613   0.06813402  0.06923878  0.08065775  0.06628194
  0.05416806  0.08468132  0.07166603  0.01610386  0.11418737  0.24617748
 -0.05297482 -0.6955148  -1.         -0.78463864 -0.5072503  -0.38251176
 -0.2636838  -0.12508625 -0.03740966  0.02961517  0.10306606  0.15417022
  0.18604276  0.21843909  0.23996542  0.24123767  0.23277982  0.21999583
  0.20176598  0.18150876  0.16194871  0.14221205]",3,[0.19659 0.94901 0.59466 1.     ]
444,0.29959482,6.024435,"[ 0.04409526  0.04648071  0.04808536  0.05021285  0.05167717  0.05113317
  0.05140645  0.0518204   0.04747132  0.04321405  0.04336075  0.03638905
  0.02498924  0.02665143  0.02355794  0.01024388  0.03646527  0.02630084
 -0.2493027  -0.74430716 -1.         -0.7524203  -0.28503305  0.0427847
  0.1962584   0.270838    0.2893503   0.2655433   0.23589318  0.20881067
  0.1772396   0.14862749  0.12818198  0.11015379  0.09255751  0.07769156
  0.06440112  0.05168883  0.04161752  0.03428468]",5,[0.93301 0.81236 0.22667 1.     ]
445,8.866209,10.113552,"[ 0.08080924  0.08614501  0.09108134  0.09558306  0.09960457  0.10308923
  0.10641076  0.10965391  0.11199811  0.1132585   0.11439191  0.11429716
  0.11165148  0.1094913   0.10897342  0.10439949  0.0732578  -0.06344151
 -0.3935569  -0.8083259  -1.         -0.84326226 -0.5587829  -0.35511234
 -0.20806892 -0.07047851  0.01957986  0.06412542  0.11073952  0.16500461
  0.20787956  0.23743244  0.25349852  0.25253558  0.24066736  0.22592859
  0.2090233   0.1888495   0.1661844   0.1422401 ]",8,[0.4796  0.01583 0.01055 1.     ]
446,2.2213848,5.7640786,"[ 0.0848349   0.0916087   0.09710143  0.10310085  0.10852166  0.11141628
  0.11348557  0.11548845  0.11456114  0.11022137  0.10493232  0.09877995
  0.08975261  0.07825724  0.06888984  0.0526852  -0.02459313 -0.2363419
 -0.5696353  -0.8790083  -1.         -0.8884204  -0.62046605 -0.3036949
 -0.02619823  0.1564581   0.24092355  0.26971564  0.28095675  0.28085265
  0.2671035   0.24655922  0.22483496  0.20201473  0.17999838  0.1608264
  0.14261386  0.12409603  0.10714623  0.09267219]",3,[0.19659 0.94901 0.59466 1.     ]
447,-0.10816012,6.530365,"[ 0.03947449  0.04038436  0.04071994  0.04352328  0.04492291  0.04241338
  0.04393797  0.04666878  0.03920905  0.03624969  0.04529047  0.03392404
  0.01636202  0.03903421  0.0371393  -0.01707212  0.04602122  0.17183827
 -0.06906048 -0.67909354 -1.         -0.72687495 -0.28210258 -0.01098263
  0.14126085  0.2278758   0.22650935  0.19472134  0.181423    0.16443396
  0.13908733  0.12362476  0.1121545   0.09644736  0.08353803  0.07489902
  0.06564299  0.05664393  0.04969692  0.04309257]",5,[0.93301 0.81236 0.22667 1.     ]
448,8.47521,8.341002,"[ 0.08785351  0.09355728  0.09904832  0.10515714  0.10985438  0.11363623
  0.11949615  0.12350935  0.12328376  0.1276826   0.1335916   0.12797983
  0.127234    0.14056864  0.13040818  0.11423765  0.14968272  0.09860154
 -0.26226777 -0.7752112  -1.         -0.8427129  -0.60250777 -0.45585963
 -0.33899966 -0.21116999 -0.10075518 -0.00776675  0.07575778  0.13896544
  0.18305708  0.21616566  0.23402593  0.23510055  0.22769687  0.21653944
  0.20165387  0.1850481   0.16876525  0.15284546]",8,[0.4796  0.01583 0.01055 1.     ]
449,10.453598,6.8615522,"[ 0.09453244  0.09794074  0.10331082  0.11092474  0.11470832  0.11694601
  0.12428432  0.1291118   0.12766281  0.13426866  0.14162867  0.13088678
  0.13008584  0.14734073  0.12878452  0.1263476   0.2377007   0.24712776
 -0.16006331 -0.7553657  -1.         -0.8548311  -0.67962503 -0.58516806
 -0.45867658 -0.30551302 -0.18621239 -0.08103198  0.02595517  0.10892984
  0.16315126  0.20242238  0.2263898   0.23386985  0.23361464  0.22948897
  0.21938781  0.20628181  0.19417371  0.18156166]",1,[0.27628 0.42118 0.89123 1.     ]
450,9.057535,9.231806,"[ 0.08670745  0.09317985  0.09959593  0.10587183  0.11093888  0.11608552
  0.12233824  0.12642378  0.12856211  0.13371865  0.13749741  0.13522552
  0.13861352  0.1455819   0.13573153  0.13213772  0.14769606  0.04345987
 -0.32788545 -0.7978297  -1.         -0.84976995 -0.59376776 -0.4114953
 -0.27745596 -0.15699099 -0.06977933 -0.0076634   0.05441576  0.11434945
  0.16387334  0.20298941  0.22692192  0.23241416  0.22635257  0.21538348
  0.20071381  0.18389139  0.16712426  0.15015563]",8,[0.4796  0.01583 0.01055 1.     ]
451,8.2600975,8.682553,"[ 9.8558202e-02  1.0395893e-01  1.0850030e-01  1.1214246e-01
  1.1240846e-01  1.1383966e-01  1.2142942e-01  1.2597284e-01
  1.2258575e-01  1.2398363e-01  1.2629804e-01  1.1657368e-01
  1.1455830e-01  1.1497671e-01  7.4849881e-02  5.4924916e-02
  1.3159637e-01  1.0732694e-01 -2.6808462e-01 -7.8715545e-01
 -1.0000000e+00 -8.5478950e-01 -6.4178151e-01 -4.9770597e-01
 -3.6304492e-01 -2.1939039e-01 -9.9756144e-02 -8.4001187e-04
  9.1143392e-02  1.6548014e-01  2.1200997e-01  2.3773147e-01
  2.5038421e-01  2.4979314e-01  2.3848450e-01  2.2449687e-01
  2.0983462e-01  1.9089319e-01  1.7046298e-01  1.5496591e-01]",8,[0.4796  0.01583 0.01055 1.     ]
452,-1.6009885,6.4494376,"[ 0.02336112  0.02487906  0.02450046  0.0280189   0.03069735  0.0268099
  0.02932892  0.03708467  0.02798737  0.02254205  0.04315669  0.03618608
  0.00678591  0.04654074  0.06829157 -0.02398456  0.06068606  0.40098333
  0.30623007 -0.49026972 -1.         -0.54765815  0.10938427  0.2142068
  0.0557659   0.036649    0.04759209 -0.00937235 -0.0322547  -0.01295799
 -0.00952739 -0.00306291  0.02147551  0.03457389  0.03150114  0.0287943
  0.02781816  0.02780984  0.03302151  0.03993453]",5,[0.93301 0.81236 0.22667 1.     ]
453,10.808521,9.335491,"[ 0.14221168  0.15026002  0.157897    0.17016482  0.17652774  0.17318359
  0.17515355  0.18249078  0.17817877  0.17031717  0.1709156   0.15794851
  0.13584067  0.13570616  0.10993861  0.01867303 -0.04315919 -0.08776288
 -0.3443113  -0.7867516  -1.         -0.82634395 -0.5838646  -0.4844981
 -0.41079006 -0.28448173 -0.17569314 -0.10592617 -0.03762972  0.02732686
  0.07545113  0.1202488   0.16870618  0.20850186  0.23365884  0.25043786
  0.26291293  0.26815245  0.2635476   0.2507027 ]",8,[0.4796  0.01583 0.01055 1.     ]
454,11.195081,7.488687,"[ 0.10830936  0.11716659  0.12549044  0.13529594  0.14367071  0.14974725
  0.1573717   0.16403452  0.16671334  0.17214009  0.17802738  0.17414302
  0.17459917  0.18334524  0.16715409  0.14984678  0.17411655  0.08802547
 -0.29982904 -0.79732126 -1.         -0.8653664  -0.66343665 -0.5174825
 -0.37967148 -0.2516146  -0.16315414 -0.09517741 -0.02988049  0.02574993
  0.07069826  0.1090543   0.1409129   0.16886915  0.19424294  0.21190105
  0.21888733  0.21932535  0.21680366  0.20979048]",1,[0.27628 0.42118 0.89123 1.     ]
455,11.130894,3.1575344,"[ 0.04514783  0.04882591  0.05306487  0.06050464  0.06404411  0.06518055
  0.07339657  0.07780887  0.07330041  0.08440168  0.09646469  0.07602803
  0.07884246  0.12027084  0.0992028   0.13811769  0.4768577   0.7423963
  0.28191417 -0.6076125  -1.         -0.7608819  -0.47213745 -0.35630164
 -0.25910667 -0.16877848 -0.140541   -0.12143047 -0.07564124 -0.02693104
  0.01691699  0.05518046  0.07842551  0.09279136  0.10777591  0.11801697
  0.11983037  0.11753763  0.11241342  0.1048218 ]",4,[0.64362 0.98999 0.23356 1.     ]
456,-1.0394278,5.4946113,"[ 0.00226901  0.0057844   0.01108515  0.01595399  0.01829744  0.0156171
  0.00966345  0.00533316 -0.00271492 -0.01864746 -0.02618607 -0.02647095
 -0.0476306  -0.07015261 -0.06511416 -0.09321985 -0.15626578 -0.1558688
 -0.2501831  -0.67748475 -1.         -0.5303944   0.39890072  0.8426133
  0.6820213   0.47628734  0.40072235  0.30646718  0.21961652  0.199845
  0.18133943  0.1350623   0.09076837  0.0469815   0.00356646 -0.02104151
 -0.03519204 -0.05596662 -0.07434667 -0.08118065]",5,[0.93301 0.81236 0.22667 1.     ]
457,1.4163158,5.764582,"[ 0.08374982  0.08772507  0.08912177  0.09019796  0.09108735  0.08858798
  0.08580326  0.08515846  0.0786787   0.06783166  0.06479838  0.0581368
  0.03611662  0.02782167  0.02894755 -0.0357969  -0.17816739 -0.33657566
 -0.5450029  -0.83594406 -1.         -0.7993445  -0.3502936   0.02834102
  0.21580856  0.28790843  0.30186     0.27631494  0.24590038  0.2268736
  0.20626359  0.18331112  0.16712755  0.1539535   0.13848822  0.12379148
  0.11099496  0.09803875  0.08561137  0.07495616]",5,[0.93301 0.81236 0.22667 1.     ]
458,9.690583,6.1531687,"[ 0.09470642  0.09880953  0.10238193  0.10705781  0.10808266  0.10777058
  0.11425246  0.1182605   0.11083899  0.112287    0.12213144  0.10801012
  0.09693083  0.1200939   0.10166269  0.05452809  0.13680279  0.20462167
 -0.13317408 -0.73561037 -1.         -0.8179549  -0.59528387 -0.48994246
 -0.37779334 -0.25458422 -0.1777221  -0.11332451 -0.038495    0.02382106
  0.07745366  0.13621163  0.18921748  0.22681509  0.25195757  0.26561424
  0.26745638  0.26075682  0.24814607  0.23063424]",8,[0.4796  0.01583 0.01055 1.     ]
459,9.814004,8.289974,"[ 0.09748538  0.10434585  0.10837999  0.11327732  0.11794339  0.11963093
  0.12238709  0.12555002  0.12358989  0.12318318  0.1265745   0.12172082
  0.11815388  0.12693124  0.11742216  0.09896331  0.12045126  0.05842596
 -0.2935284  -0.78669536 -1.         -0.8474491  -0.61868525 -0.47434354
 -0.35127717 -0.22679217 -0.13675082 -0.06769955  0.00232748  0.06416386
  0.11672328  0.16890207  0.21612734  0.2501381   0.2698829   0.27625307
  0.2714779   0.26014388  0.24474254  0.22529174]",8,[0.4796  0.01583 0.01055 1.     ]
460,1.3044733,5.645275,"[ 0.06870068  0.07338334  0.07628489  0.07853731  0.08014659  0.07840623
  0.07661681  0.07875469  0.07620519  0.06636071  0.06500879  0.06675836
  0.0501023   0.04183753  0.06469644  0.05231682 -0.0385473  -0.17463274
 -0.4120287  -0.7841438  -1.         -0.7546993  -0.257327    0.06082111
  0.1392718   0.1671835   0.20237567  0.2104292   0.20502491  0.19900002
  0.18177845  0.16088071  0.14476605  0.12613542  0.10692512  0.09633979
  0.09084998  0.08324601  0.07463708  0.06685112]",5,[0.93301 0.81236 0.22667 1.     ]
461,5.448619,5.9446416,"[ 0.07374968  0.07843584  0.08315451  0.08966611  0.09491876  0.09737477
  0.1026154   0.10886307  0.10855176  0.11069551  0.12022495  0.11722986
  0.10946725  0.12399015  0.12234106  0.08869474  0.11113821  0.11433747
 -0.1871916  -0.730506   -1.         -0.7951788  -0.47728273 -0.31120625
 -0.20600511 -0.09027325 -0.01464126  0.02624908  0.06945124  0.10488851
  0.12678239  0.15022881  0.17072195  0.17697722  0.17431235  0.1687849
  0.15935741  0.14784582  0.13671994  0.12455976]",3,[0.19659 0.94901 0.59466 1.     ]
462,10.857212,9.317754,"[ 0.12388833  0.13198043  0.13918155  0.14584942  0.15242985  0.15849425
  0.16343398  0.16701093  0.16983555  0.17214364  0.17263837  0.17244652
  0.17426923  0.17292325  0.16425516  0.15411548  0.10627325 -0.08492066
 -0.45863333 -0.8452738  -1.         -0.88163775 -0.6681603  -0.5069152
 -0.3920168  -0.28282785 -0.1893943  -0.11851814 -0.04927723  0.02470527
  0.09381214  0.15694453  0.21086137  0.24457327  0.2597852   0.2672447
  0.26744273  0.2571019   0.24175741  0.22674496]",8,[0.4796  0.01583 0.01055 1.     ]
463,-1.2267491,6.369763,"[ 4.4484278e-03  3.1189222e-03  1.8894564e-03  3.7502823e-03
  2.5493074e-03 -3.1313067e-03 -5.4274552e-04  2.7996879e-03
 -1.0065873e-02 -1.2386958e-02  3.4438446e-03 -1.6834846e-02
 -4.1926730e-02  4.3422333e-04 -6.6194381e-03 -9.2322096e-02
  5.4815892e-02  3.6992154e-01  1.6132680e-01 -6.1652637e-01
 -1.0000000e+00 -5.7638460e-01 -1.0777423e-02  2.2635908e-01
  2.9800323e-01  3.1336185e-01  2.3215617e-01  1.5040039e-01
  1.4446171e-01  1.4892301e-01  1.2923293e-01  1.1412665e-01
  9.8482512e-02  6.8118937e-02  4.0025573e-02  2.4379030e-02
  1.2622691e-02  1.5785987e-03 -6.8344423e-03 -1.3358126e-02]",5,[0.93301 0.81236 0.22667 1.     ]
464,10.128059,5.8446474,"[ 0.09226837  0.09890727  0.10522608  0.1128358   0.11762284  0.11856098
  0.12588885  0.13590425  0.1335377   0.13335241  0.14695373  0.14173932
  0.1274323   0.15200078  0.15625566  0.10365927  0.13795888  0.19562738
 -0.10584064 -0.7091866  -1.         -0.81286585 -0.5984103  -0.5354242
 -0.42868206 -0.2685211  -0.1750466  -0.11572324 -0.0385932   0.02433035
  0.07029166  0.12664796  0.18101504  0.21421707  0.23308377  0.24301116
  0.24081205  0.2298545   0.21575035  0.19956031]",8,[0.4796  0.01583 0.01055 1.     ]
465,10.514418,2.1844163,"[ 0.02522157  0.02543972  0.02613992  0.0295918   0.03022574  0.02731573
  0.03039827  0.03279926  0.02466533  0.02766854  0.04081051  0.02573334
  0.0165485   0.05243848  0.04210647  0.02890417  0.25738183  0.51962787
  0.18914142 -0.61385137 -1.         -0.7145978  -0.34569615 -0.20110431
 -0.10087477  0.02308767  0.09940563  0.14864461  0.1925921   0.1994049
  0.1775841   0.15841073  0.13816023  0.11182839  0.09675343  0.09632166
  0.08711467  0.05608631  0.0232075   0.01204068]",4,[0.64362 0.98999 0.23356 1.     ]
466,9.113596,8.507062,"[ 0.08994053  0.09535934  0.10173155  0.1075034   0.11084661  0.11328778
  0.11813185  0.12161721  0.12083741  0.12412079  0.12781845  0.11771135
  0.11298084  0.12663014  0.11385608  0.08532026  0.11282241  0.07142848
 -0.27440426 -0.77952826 -1.         -0.8433119  -0.61057603 -0.46655482
 -0.34515634 -0.22092043 -0.12587647 -0.04439188  0.04123956  0.11483464
  0.17203768  0.22271919  0.26210985  0.28152353  0.28426293  0.27634478
  0.25966936  0.2373451   0.21384186  0.19062823]",8,[0.4796  0.01583 0.01055 1.     ]
467,10.364374,8.306072,"[ 0.10092601  0.10773152  0.11325846  0.12019447  0.12583204  0.12970741
  0.13548753  0.13919096  0.13736548  0.13985126  0.14485216  0.13907366
  0.13807023  0.14962952  0.13741328  0.1197211   0.1399218   0.05360813
 -0.32336307 -0.8043722  -1.         -0.8692321  -0.67185396 -0.5280855
 -0.39055836 -0.2562306  -0.15412615 -0.06890271  0.01556055  0.0901999
  0.15280089  0.20889872  0.25357303  0.27917224  0.2864619   0.28068623
  0.26608694  0.246176    0.22377104  0.20106936]",8,[0.4796  0.01583 0.01055 1.     ]
468,5.953652,4.4247704,"[ 0.07733177  0.0809067   0.08262909  0.08951721  0.0957626   0.09690402
  0.10230005  0.10890145  0.1048696   0.10348196  0.10819904  0.09452467
  0.08617149  0.11181766  0.09774806  0.0495329   0.12833115  0.21570757
 -0.09316339 -0.7080122  -1.         -0.7733048  -0.45488128 -0.30543047
 -0.20972054 -0.10263955 -0.03734468 -0.00143566  0.04291056  0.0825318
  0.10712833  0.1298517   0.15006031  0.15821105  0.15832809  0.15833567
  0.15646948  0.14881894  0.13894688  0.13110334]",6,[0.9836  0.49291 0.12849 1.     ]
469,6.8340087,4.24365,"[ 0.06967335  0.07565506  0.08013713  0.08681567  0.09403212  0.09790765
  0.10440122  0.11215907  0.10869361  0.10844667  0.12601392  0.12476429
  0.10577563  0.13017875  0.14525333  0.0837447   0.10052694  0.19506422
 -0.05020336 -0.67303556 -1.         -0.7413637  -0.4092794  -0.31996754
 -0.26325828 -0.14575233 -0.07902654 -0.04721182  0.01030841  0.05929239
  0.0818688   0.10603318  0.13084088  0.14395317  0.15375331  0.16315678
  0.16397715  0.15708174  0.1490472   0.14041005]",6,[0.9836  0.49291 0.12849 1.     ]
470,10.200732,3.299369,"[ 0.06245798  0.06516494  0.06833877  0.07482019  0.07758302  0.0761091
  0.08331037  0.09094998  0.08247951  0.08392365  0.10242361  0.08728227
  0.06936559  0.11494897  0.11336135  0.03720475  0.15430869  0.36977935
  0.0802737  -0.66120946 -1.         -0.71431553 -0.41931313 -0.3581932
 -0.2790889  -0.15293148 -0.10168669 -0.0727241  -0.01116495  0.03600392
  0.06332362  0.10297263  0.14523236  0.17298639  0.19083521  0.1993064
  0.19539072  0.18452741  0.1713898   0.15597233]",4,[0.64362 0.98999 0.23356 1.     ]
471,5.464481,6.668807,"[ 0.07722431  0.08078444  0.08570866  0.09291297  0.09703309  0.09836657
  0.10310575  0.10757864  0.10783659  0.11190172  0.11705274  0.11426934
  0.11866114  0.12818855  0.11162019  0.10262316  0.13371022  0.04700504
 -0.32497382 -0.79781353 -1.         -0.84576714 -0.5485149  -0.2961908
 -0.1284622  -0.02204673  0.0458819   0.0893231   0.11740081  0.13682754
  0.15210648  0.16474228  0.1737237   0.17714518  0.17522395  0.16897364
  0.15853967  0.14521292  0.13213995  0.12033001]",3,[0.19659 0.94901 0.59466 1.     ]
472,7.7136116,5.163812,"[ 0.08574362  0.09304005  0.10056105  0.10890555  0.1155314   0.12060776
  0.12925807  0.13752885  0.13849749  0.14345337  0.15593173  0.1551455
  0.15208745  0.17221366  0.17282334  0.14354195  0.1712596   0.1627641
 -0.1642027  -0.7210468  -1.         -0.82926524 -0.55249524 -0.39661315
 -0.27965385 -0.15938914 -0.0872495  -0.04749418 -0.00318399  0.0336167
  0.05740482  0.08381421  0.11130912  0.13030553  0.1429572   0.15211365
  0.1560235   0.15524065  0.15141174  0.14503713]",1,[0.27628 0.42118 0.89123 1.     ]
473,6.5586,3.36942,"[ 0.07182314  0.07824694  0.08407387  0.09156134  0.09808768  0.10149531
  0.10852076  0.11778247  0.11812213  0.12045505  0.13518429  0.13459125
  0.12337565  0.14649153  0.15697838  0.11166305  0.13609838  0.19251071
 -0.08386973 -0.685379   -1.         -0.7669001  -0.42822585 -0.28644785
 -0.20038319 -0.0935577  -0.04258626 -0.02670136  0.00657218  0.03427697
  0.04609472  0.06614758  0.09301016  0.11325532  0.12871602  0.13945879
  0.14084595  0.13614279  0.13050424  0.12369481]",6,[0.9836  0.49291 0.12849 1.     ]
474,10.6592045,4.6295495,"[ 0.06972209  0.07353774  0.0772709   0.08378334  0.0870496   0.08759739
  0.09526187  0.10038188  0.09381208  0.10044232  0.11524303  0.09811039
  0.09179356  0.1315823   0.10985009  0.07208212  0.2655847   0.4736058
  0.11054146 -0.6529139  -1.         -0.79477483 -0.5768229  -0.5143942
 -0.4187796  -0.29870456 -0.22673266 -0.14297692 -0.04041341  0.02251593
  0.0673867   0.13428201  0.19593377  0.22622134  0.23926707  0.2442638
  0.23744854  0.22358574  0.2089436   0.19268897]",1,[0.27628 0.42118 0.89123 1.     ]
475,9.772498,3.957169,"[ 0.04494117  0.0470392   0.04860616  0.05102306  0.05290965  0.0519431
  0.05110474  0.05280004  0.05266171  0.05101444  0.05353743  0.05527902
  0.05374193  0.07044246  0.13686351  0.2764371   0.4361521   0.38470235
 -0.08336053 -0.7218978  -1.         -0.80957747 -0.51947963 -0.34746924
 -0.21271221 -0.08362758 -0.01567612  0.01278661  0.04889126  0.08733555
  0.12100045  0.1575226   0.18791392  0.20137423  0.2029577   0.19721112
  0.18308498  0.16435547  0.14585613  0.12722962]",4,[0.64362 0.98999 0.23356 1.     ]
476,4.551163,5.8711615,"[ 0.06814912  0.0705663   0.07349098  0.07778467  0.08033862  0.08061107
  0.08379795  0.08642559  0.08134712  0.0802562   0.08710293  0.0786762
  0.06708364  0.08313265  0.07894477  0.03901497  0.07145277  0.0975033
 -0.19544595 -0.7395477  -1.         -0.7927395  -0.48940527 -0.32852086
 -0.21204905 -0.08997144 -0.01200189  0.04303921  0.10760612  0.15907228
  0.19023794  0.21970157  0.24469472  0.2533572   0.24825038  0.2351674
  0.21618642  0.1942815   0.17158556  0.14856741]",3,[0.19659 0.94901 0.59466 1.     ]
477,9.408348,8.699931,"[ 0.10047513  0.10771768  0.11308181  0.11751845  0.12046517  0.12229215
  0.12702847  0.13270153  0.13312054  0.13361308  0.13478777  0.12501873
  0.11903774  0.13180341  0.12261142  0.09050339  0.10142677  0.05250145
 -0.28212932 -0.77953607 -1.         -0.8307226  -0.5797927  -0.4353845
 -0.32186607 -0.19601284 -0.10296144 -0.0415326   0.01910891  0.07694642
  0.12336296  0.16491222  0.20285635  0.23023479  0.24406423  0.24660118
  0.2406752   0.22757746  0.20825683  0.18646707]",8,[0.4796  0.01583 0.01055 1.     ]
478,6.0494404,3.7877204,"[ 0.06242958  0.06659954  0.06848165  0.07378367  0.08016093  0.08052173
  0.0827148   0.09027407  0.0875163   0.08393017  0.09966402  0.09957674
  0.07629604  0.09832056  0.12127952  0.05774071  0.07040823  0.20604068
  0.01421676 -0.6271902  -1.         -0.7142987  -0.3299859  -0.25226256
 -0.23164907 -0.11740797 -0.04700166 -0.02549336  0.02582951  0.07497217
  0.09567437  0.12077539  0.14933328  0.1602542   0.16139254  0.16100398
  0.15411578  0.14295644  0.13245095  0.12111695]",6,[0.9836  0.49291 0.12849 1.     ]
479,9.91118,8.171782,"[ 0.0921753   0.09789699  0.1041109   0.11054628  0.11448822  0.1174238
  0.12309057  0.12591657  0.12235291  0.12475434  0.13255003  0.12742952
  0.12363417  0.13722345  0.1254572   0.09448612  0.12080586  0.08774469
 -0.25390762 -0.7711254  -1.         -0.836723   -0.6046936  -0.47585773
 -0.36449194 -0.24289833 -0.15699196 -0.08985614 -0.0137248   0.05746939
  0.11834006  0.17857754  0.23149155  0.2647954   0.27862018  0.27901077
  0.26995444  0.2536918   0.23272122  0.21056661]",8,[0.4796  0.01583 0.01055 1.     ]
480,10.589643,6.7504616,"[ 0.11004695  0.1187456   0.12682904  0.13903387  0.14560679  0.14089575
  0.14121091  0.14923185  0.15095489  0.15503465  0.16239183  0.14946875
  0.14177349  0.16311258  0.14317776  0.09591667  0.15493621  0.1784538
 -0.17222619 -0.7463634  -1.         -0.83944315 -0.6338706  -0.5359815
 -0.43181977 -0.30319372 -0.20819183 -0.13087942 -0.04543579  0.03157062
  0.09251039  0.14625995  0.18938519  0.21582061  0.2317566   0.24221304
  0.24414462  0.23580244  0.22128867  0.20485145]",8,[0.4796  0.01583 0.01055 1.     ]
481,10.060904,6.684886,"[ 0.08026653  0.08448409  0.08885461  0.09485057  0.09878009  0.10154615
  0.10879474  0.11345253  0.110929    0.11680675  0.12574819  0.11550328
  0.1146296   0.1369249   0.11864678  0.10116848  0.20634484  0.24122807
 -0.13949034 -0.7407711  -1.         -0.8408948  -0.6296566  -0.506103
 -0.3728276  -0.23228413 -0.13270496 -0.04574924  0.04463887  0.11479976
  0.16584283  0.21074617  0.24200171  0.25337952  0.25193062  0.24296649
  0.2277172   0.20874709  0.1880614   0.16670166]",1,[0.27628 0.42118 0.89123 1.     ]
